# The coordinates for the HyCal is a left-handed Cartesian frame               #
#==============================================================================#
#       front view          |               side view                          #
#           +Y              |                                                  #
# -X        O       +X      |  Beam(-Z)    O(HyCal PbWO4 Surface)  PMTs(+Z)    #
#           -Y              |                                                  #
#==============================================================================#
#   name      type  size_x  size_y  size_z           x           y           z #
#==============================================================================#
    W650     PbWO4   20.77   20.75     180    -280.395     -51.875       -92.1
    W651     PbWO4   20.77   20.75     180    -259.625     -51.875       -92.1
    W652     PbWO4   20.77   20.75     180    -238.855     -51.875       -92.1
    W653     PbWO4   20.77   20.75     180    -218.085     -51.875       -92.1
    W654     PbWO4   20.77   20.75     180    -197.315     -51.875       -92.1
    W655     PbWO4   20.77   20.75     180    -176.545     -51.875       -92.1
    W656     PbWO4   20.77   20.75     180    -155.775     -51.875       -92.1
    W657     PbWO4   20.77   20.75     180    -135.005     -51.875       -92.1
    W658     PbWO4   20.77   20.75     180    -114.235     -51.875       -92.1
    W659     PbWO4   20.77   20.75     180     -93.465     -51.875       -92.1
    W660     PbWO4   20.77   20.75     180     -72.695     -51.875       -92.1
    W661     PbWO4   20.77   20.75     180     -51.925     -51.875       -92.1
    W662     PbWO4   20.77   20.75     180     -31.155     -51.875       -92.1
    W663     PbWO4   20.77   20.75     180     -10.385     -51.875       -92.1
    W664     PbWO4   20.77   20.75     180      10.385     -51.875       -92.1
    W665     PbWO4   20.77   20.75     180      31.155     -51.875       -92.1
    W666     PbWO4   20.77   20.75     180      51.925     -51.875       -92.1
    W667     PbWO4   20.77   20.75     180      72.695     -51.875       -92.1
    W668     PbWO4   20.77   20.75     180      93.465     -51.875       -92.1
    W669     PbWO4   20.77   20.75     180     114.235     -51.875       -92.1
    W670     PbWO4   20.77   20.75     180     135.005     -51.875       -92.1
    W671     PbWO4   20.77   20.75     180     155.775     -51.875       -92.1
    W672     PbWO4   20.77   20.75     180     176.545     -51.875       -92.1
    W673     PbWO4   20.77   20.75     180     197.315     -51.875       -92.1
    W674     PbWO4   20.77   20.75     180     218.085     -51.875       -92.1
    W675     PbWO4   20.77   20.75     180     238.855     -51.875       -92.1
    W676     PbWO4   20.77   20.75     180     259.625     -51.875       -92.1
    W677     PbWO4   20.77   20.75     180     280.395     -51.875       -92.1
    W678     PbWO4   20.77   20.75     180     301.165     -51.875       -92.1
    W679     PbWO4   20.77   20.75     180     321.935     -51.875       -92.1
    W680     PbWO4   20.77   20.75     180     342.705     -51.875       -92.1
    W681     PbWO4   20.77   20.75     180    -342.705     -72.625       -92.1
    W682     PbWO4   20.77   20.75     180    -321.935     -72.625       -92.1
    W683     PbWO4   20.77   20.75     180    -301.165     -72.625       -92.1
    W684     PbWO4   20.77   20.75     180    -280.395     -72.625       -92.1
    W685     PbWO4   20.77   20.75     180    -259.625     -72.625       -92.1
    W686     PbWO4   20.77   20.75     180    -238.855     -72.625       -92.1
    W687     PbWO4   20.77   20.75     180    -218.085     -72.625       -92.1
    W688     PbWO4   20.77   20.75     180    -197.315     -72.625       -92.1
    W689     PbWO4   20.77   20.75     180    -176.545     -72.625       -92.1
    W690     PbWO4   20.77   20.75     180    -155.775     -72.625       -92.1
    W691     PbWO4   20.77   20.75     180    -135.005     -72.625       -92.1
    W692     PbWO4   20.77   20.75     180    -114.235     -72.625       -92.1
    W693     PbWO4   20.77   20.75     180     -93.465     -72.625       -92.1
    W694     PbWO4   20.77   20.75     180     -72.695     -72.625       -92.1
    W695     PbWO4   20.77   20.75     180     -51.925     -72.625       -92.1
    W696     PbWO4   20.77   20.75     180     -31.155     -72.625       -92.1
    W697     PbWO4   20.77   20.75     180     -10.385     -72.625       -92.1
    W698     PbWO4   20.77   20.75     180      10.385     -72.625       -92.1
    W699     PbWO4   20.77   20.75     180      31.155     -72.625       -92.1
    W700     PbWO4   20.77   20.75     180      51.925     -72.625       -92.1
    W701     PbWO4   20.77   20.75     180      72.695     -72.625       -92.1
    W702     PbWO4   20.77   20.75     180      93.465     -72.625       -92.1
    W703     PbWO4   20.77   20.75     180     114.235     -72.625       -92.1
    W704     PbWO4   20.77   20.75     180     135.005     -72.625       -92.1
    W705     PbWO4   20.77   20.75     180     155.775     -72.625       -92.1
    W706     PbWO4   20.77   20.75     180     176.545     -72.625       -92.1
    W707     PbWO4   20.77   20.75     180     197.315     -72.625       -92.1
    W708     PbWO4   20.77   20.75     180     218.085     -72.625       -92.1
    W709     PbWO4   20.77   20.75     180     238.855     -72.625       -92.1
    W710     PbWO4   20.77   20.75     180     259.625     -72.625       -92.1
    W711     PbWO4   20.77   20.75     180     280.395     -72.625       -92.1
    W712     PbWO4   20.77   20.75     180     301.165     -72.625       -92.1
    W713     PbWO4   20.77   20.75     180     321.935     -72.625       -92.1
    W714     PbWO4   20.77   20.75     180     342.705     -72.625       -92.1
    W715     PbWO4   20.77   20.75     180    -342.705     -93.375       -92.1
    W716     PbWO4   20.77   20.75     180    -321.935     -93.375       -92.1
    W717     PbWO4   20.77   20.75     180    -301.165     -93.375       -92.1
    W718     PbWO4   20.77   20.75     180    -280.395     -93.375       -92.1
    W719     PbWO4   20.77   20.75     180    -259.625     -93.375       -92.1
    W720     PbWO4   20.77   20.75     180    -238.855     -93.375       -92.1
    W721     PbWO4   20.77   20.75     180    -218.085     -93.375       -92.1
    W722     PbWO4   20.77   20.75     180    -197.315     -93.375       -92.1
    W723     PbWO4   20.77   20.75     180    -176.545     -93.375       -92.1
    W724     PbWO4   20.77   20.75     180    -155.775     -93.375       -92.1
    W725     PbWO4   20.77   20.75     180    -135.005     -93.375       -92.1
    W726     PbWO4   20.77   20.75     180    -114.235     -93.375       -92.1
    W727     PbWO4   20.77   20.75     180     -93.465     -93.375       -92.1
    W728     PbWO4   20.77   20.75     180     -72.695     -93.375       -92.1
    W729     PbWO4   20.77   20.75     180     -51.925     -93.375       -92.1
    W730     PbWO4   20.77   20.75     180     -31.155     -93.375       -92.1
    W731     PbWO4   20.77   20.75     180     -10.385     -93.375       -92.1
    W732     PbWO4   20.77   20.75     180      10.385     -93.375       -92.1
    W733     PbWO4   20.77   20.75     180      31.155     -93.375       -92.1
    W734     PbWO4   20.77   20.75     180      51.925     -93.375       -92.1
    W735     PbWO4   20.77   20.75     180      72.695     -93.375       -92.1
    W736     PbWO4   20.77   20.75     180      93.465     -93.375       -92.1
    W737     PbWO4   20.77   20.75     180     114.235     -93.375       -92.1
    W738     PbWO4   20.77   20.75     180     135.005     -93.375       -92.1
    W739     PbWO4   20.77   20.75     180     155.775     -93.375       -92.1
    W740     PbWO4   20.77   20.75     180     176.545     -93.375       -92.1
    W741     PbWO4   20.77   20.75     180     197.315     -93.375       -92.1
    W742     PbWO4   20.77   20.75     180     218.085     -93.375       -92.1
    W743     PbWO4   20.77   20.75     180     238.855     -93.375       -92.1
    W744     PbWO4   20.77   20.75     180     259.625     -93.375       -92.1
    W745     PbWO4   20.77   20.75     180     280.395     -93.375       -92.1
    W746     PbWO4   20.77   20.75     180     301.165     -93.375       -92.1
    W747     PbWO4   20.77   20.75     180     321.935     -93.375       -92.1
    W748     PbWO4   20.77   20.75     180     342.705     -93.375       -92.1
    W749     PbWO4   20.77   20.75     180    -342.705    -114.125       -92.1
    W750     PbWO4   20.77   20.75     180    -321.935    -114.125       -92.1
    W751     PbWO4   20.77   20.75     180    -301.165    -114.125       -92.1
    W752     PbWO4   20.77   20.75     180    -280.395    -114.125       -92.1
    W753     PbWO4   20.77   20.75     180    -259.625    -114.125       -92.1
    W754     PbWO4   20.77   20.75     180    -238.855    -114.125       -92.1
    W755     PbWO4   20.77   20.75     180    -218.085    -114.125       -92.1
    W756     PbWO4   20.77   20.75     180    -197.315    -114.125       -92.1
    W757     PbWO4   20.77   20.75     180    -176.545    -114.125       -92.1
    W758     PbWO4   20.77   20.75     180    -155.775    -114.125       -92.1
    W759     PbWO4   20.77   20.75     180    -135.005    -114.125       -92.1
    W760     PbWO4   20.77   20.75     180    -114.235    -114.125       -92.1
    W761     PbWO4   20.77   20.75     180     -93.465    -114.125       -92.1
    W762     PbWO4   20.77   20.75     180     -72.695    -114.125       -92.1
    W763     PbWO4   20.77   20.75     180     -51.925    -114.125       -92.1
    W764     PbWO4   20.77   20.75     180     -31.155    -114.125       -92.1
    W765     PbWO4   20.77   20.75     180     -10.385    -114.125       -92.1
    W766     PbWO4   20.77   20.75     180      10.385    -114.125       -92.1
    W767     PbWO4   20.77   20.75     180      31.155    -114.125       -92.1
    W768     PbWO4   20.77   20.75     180      51.925    -114.125       -92.1
    W769     PbWO4   20.77   20.75     180      72.695    -114.125       -92.1
    W770     PbWO4   20.77   20.75     180      93.465    -114.125       -92.1
    W771     PbWO4   20.77   20.75     180     114.235    -114.125       -92.1
    W772     PbWO4   20.77   20.75     180     135.005    -114.125       -92.1
    W773     PbWO4   20.77   20.75     180     155.775    -114.125       -92.1
    W774     PbWO4   20.77   20.75     180     176.545    -114.125       -92.1
    W775     PbWO4   20.77   20.75     180     197.315    -114.125       -92.1
    W776     PbWO4   20.77   20.75     180     218.085    -114.125       -92.1
    W777     PbWO4   20.77   20.75     180     238.855    -114.125       -92.1
    W778     PbWO4   20.77   20.75     180     259.625    -114.125       -92.1
    W779     PbWO4   20.77   20.75     180     280.395    -114.125       -92.1
    W780     PbWO4   20.77   20.75     180     301.165    -114.125       -92.1
    W781     PbWO4   20.77   20.75     180     321.935    -114.125       -92.1
    W782     PbWO4   20.77   20.75     180     342.705    -114.125       -92.1
    W783     PbWO4   20.77   20.75     180    -342.705    -134.875       -92.1
    W784     PbWO4   20.77   20.75     180    -321.935    -134.875       -92.1
    W785     PbWO4   20.77   20.75     180    -301.165    -134.875       -92.1
    W786     PbWO4   20.77   20.75     180    -280.395    -134.875       -92.1
    W787     PbWO4   20.77   20.75     180    -259.625    -134.875       -92.1
    W788     PbWO4   20.77   20.75     180    -238.855    -134.875       -92.1
    W789     PbWO4   20.77   20.75     180    -218.085    -134.875       -92.1
    W790     PbWO4   20.77   20.75     180    -197.315    -134.875       -92.1
    W791     PbWO4   20.77   20.75     180    -176.545    -134.875       -92.1
    W792     PbWO4   20.77   20.75     180    -155.775    -134.875       -92.1
    W793     PbWO4   20.77   20.75     180    -135.005    -134.875       -92.1
    W794     PbWO4   20.77   20.75     180    -114.235    -134.875       -92.1
    W795     PbWO4   20.77   20.75     180     -93.465    -134.875       -92.1
    W796     PbWO4   20.77   20.75     180     -72.695    -134.875       -92.1
    W797     PbWO4   20.77   20.75     180     -51.925    -134.875       -92.1
    W798     PbWO4   20.77   20.75     180     -31.155    -134.875       -92.1
    W799     PbWO4   20.77   20.75     180     -10.385    -134.875       -92.1
    W800     PbWO4   20.77   20.75     180      10.385    -134.875       -92.1
    W801     PbWO4   20.77   20.75     180      31.155    -134.875       -92.1
    W802     PbWO4   20.77   20.75     180      51.925    -134.875       -92.1
    W803     PbWO4   20.77   20.75     180      72.695    -134.875       -92.1
    W804     PbWO4   20.77   20.75     180      93.465    -134.875       -92.1
    W805     PbWO4   20.77   20.75     180     114.235    -134.875       -92.1
    W806     PbWO4   20.77   20.75     180     135.005    -134.875       -92.1
    W807     PbWO4   20.77   20.75     180     155.775    -134.875       -92.1
    W808     PbWO4   20.77   20.75     180     176.545    -134.875       -92.1
    W809     PbWO4   20.77   20.75     180     197.315    -134.875       -92.1
    W810     PbWO4   20.77   20.75     180     218.085    -134.875       -92.1
    W811     PbWO4   20.77   20.75     180     238.855    -134.875       -92.1
    W812     PbWO4   20.77   20.75     180     259.625    -134.875       -92.1
    W813     PbWO4   20.77   20.75     180     280.395    -134.875       -92.1
    W814     PbWO4   20.77   20.75     180     301.165    -134.875       -92.1
    W815     PbWO4   20.77   20.75     180     321.935    -134.875       -92.1
    W816     PbWO4   20.77   20.75     180     342.705    -134.875       -92.1
    W817     PbWO4   20.77   20.75     180    -342.705    -155.625       -92.1
    W818     PbWO4   20.77   20.75     180    -321.935    -155.625       -92.1
    W819     PbWO4   20.77   20.75     180    -301.165    -155.625       -92.1
    W820     PbWO4   20.77   20.75     180    -280.395    -155.625       -92.1
    W821     PbWO4   20.77   20.75     180    -259.625    -155.625       -92.1
    W822     PbWO4   20.77   20.75     180    -238.855    -155.625       -92.1
    W823     PbWO4   20.77   20.75     180    -218.085    -155.625       -92.1
    W824     PbWO4   20.77   20.75     180    -197.315    -155.625       -92.1
    W825     PbWO4   20.77   20.75     180    -176.545    -155.625       -92.1
    W826     PbWO4   20.77   20.75     180    -155.775    -155.625       -92.1
    W827     PbWO4   20.77   20.75     180    -135.005    -155.625       -92.1
    W828     PbWO4   20.77   20.75     180    -114.235    -155.625       -92.1
    W829     PbWO4   20.77   20.75     180     -93.465    -155.625       -92.1
    W830     PbWO4   20.77   20.75     180     -72.695    -155.625       -92.1
    W831     PbWO4   20.77   20.75     180     -51.925    -155.625       -92.1
    W832     PbWO4   20.77   20.75     180     -31.155    -155.625       -92.1
    W833     PbWO4   20.77   20.75     180     -10.385    -155.625       -92.1
    W834     PbWO4   20.77   20.75     180      10.385    -155.625       -92.1
    W835     PbWO4   20.77   20.75     180      31.155    -155.625       -92.1
    W836     PbWO4   20.77   20.75     180      51.925    -155.625       -92.1
    W837     PbWO4   20.77   20.75     180      72.695    -155.625       -92.1
    W838     PbWO4   20.77   20.75     180      93.465    -155.625       -92.1
    W839     PbWO4   20.77   20.75     180     114.235    -155.625       -92.1
    W840     PbWO4   20.77   20.75     180     135.005    -155.625       -92.1
    W841     PbWO4   20.77   20.75     180     155.775    -155.625       -92.1
    W842     PbWO4   20.77   20.75     180     176.545    -155.625       -92.1
    W843     PbWO4   20.77   20.75     180     197.315    -155.625       -92.1
    W844     PbWO4   20.77   20.75     180     218.085    -155.625       -92.1
    W845     PbWO4   20.77   20.75     180     238.855    -155.625       -92.1
    W846     PbWO4   20.77   20.75     180     259.625    -155.625       -92.1
    W847     PbWO4   20.77   20.75     180     280.395    -155.625       -92.1
    W848     PbWO4   20.77   20.75     180     301.165    -155.625       -92.1
    W849     PbWO4   20.77   20.75     180     321.935    -155.625       -92.1
    W850     PbWO4   20.77   20.75     180     342.705    -155.625       -92.1
    W851     PbWO4   20.77   20.75     180    -342.705    -176.375       -92.1
    W852     PbWO4   20.77   20.75     180    -321.935    -176.375       -92.1
    W853     PbWO4   20.77   20.75     180    -301.165    -176.375       -92.1
    W854     PbWO4   20.77   20.75     180    -280.395    -176.375       -92.1
    W855     PbWO4   20.77   20.75     180    -259.625    -176.375       -92.1
    W856     PbWO4   20.77   20.75     180    -238.855    -176.375       -92.1
    W857     PbWO4   20.77   20.75     180    -218.085    -176.375       -92.1
    W858     PbWO4   20.77   20.75     180    -197.315    -176.375       -92.1
    W859     PbWO4   20.77   20.75     180    -176.545    -176.375       -92.1
    W860     PbWO4   20.77   20.75     180    -155.775    -176.375       -92.1
    W861     PbWO4   20.77   20.75     180    -135.005    -176.375       -92.1
    W862     PbWO4   20.77   20.75     180    -114.235    -176.375       -92.1
    W863     PbWO4   20.77   20.75     180     -93.465    -176.375       -92.1
    W864     PbWO4   20.77   20.75     180     -72.695    -176.375       -92.1
    W865     PbWO4   20.77   20.75     180     -51.925    -176.375       -92.1
    W866     PbWO4   20.77   20.75     180     -31.155    -176.375       -92.1
    W867     PbWO4   20.77   20.75     180     -10.385    -176.375       -92.1
    W868     PbWO4   20.77   20.75     180      10.385    -176.375       -92.1
    W869     PbWO4   20.77   20.75     180      31.155    -176.375       -92.1
    W870     PbWO4   20.77   20.75     180      51.925    -176.375       -92.1
    W871     PbWO4   20.77   20.75     180      72.695    -176.375       -92.1
    W872     PbWO4   20.77   20.75     180      93.465    -176.375       -92.1
    W873     PbWO4   20.77   20.75     180     114.235    -176.375       -92.1
    W874     PbWO4   20.77   20.75     180     135.005    -176.375       -92.1
    W875     PbWO4   20.77   20.75     180     155.775    -176.375       -92.1
    W876     PbWO4   20.77   20.75     180     176.545    -176.375       -92.1
    W877     PbWO4   20.77   20.75     180     197.315    -176.375       -92.1
    W878     PbWO4   20.77   20.75     180     218.085    -176.375       -92.1
    W879     PbWO4   20.77   20.75     180     238.855    -176.375       -92.1
    W880     PbWO4   20.77   20.75     180     259.625    -176.375       -92.1
    W881     PbWO4   20.77   20.75     180     280.395    -176.375       -92.1
    W882     PbWO4   20.77   20.75     180     301.165    -176.375       -92.1
    W883     PbWO4   20.77   20.75     180     321.935    -176.375       -92.1
    W884     PbWO4   20.77   20.75     180     342.705    -176.375       -92.1
    W885     PbWO4   20.77   20.75     180    -342.705    -197.125       -92.1
    W886     PbWO4   20.77   20.75     180    -321.935    -197.125       -92.1
    W887     PbWO4   20.77   20.75     180    -301.165    -197.125       -92.1
    W888     PbWO4   20.77   20.75     180    -280.395    -197.125       -92.1
    W889     PbWO4   20.77   20.75     180    -259.625    -197.125       -92.1
    W890     PbWO4   20.77   20.75     180    -238.855    -197.125       -92.1
    W891     PbWO4   20.77   20.75     180    -218.085    -197.125       -92.1
    W892     PbWO4   20.77   20.75     180    -197.315    -197.125       -92.1
    W893     PbWO4   20.77   20.75     180    -176.545    -197.125       -92.1
    W894     PbWO4   20.77   20.75     180    -155.775    -197.125       -92.1
    W895     PbWO4   20.77   20.75     180    -135.005    -197.125       -92.1
    W896     PbWO4   20.77   20.75     180    -114.235    -197.125       -92.1
    W897     PbWO4   20.77   20.75     180     -93.465    -197.125       -92.1
    W898     PbWO4   20.77   20.75     180     -72.695    -197.125       -92.1
    W899     PbWO4   20.77   20.75     180     -51.925    -197.125       -92.1
    W900     PbWO4   20.77   20.75     180     -31.155    -197.125       -92.1
    W901     PbWO4   20.77   20.75     180     -10.385    -197.125       -92.1
    W902     PbWO4   20.77   20.75     180      10.385    -197.125       -92.1
    W903     PbWO4   20.77   20.75     180      31.155    -197.125       -92.1
    W904     PbWO4   20.77   20.75     180      51.925    -197.125       -92.1
    W905     PbWO4   20.77   20.75     180      72.695    -197.125       -92.1
    W906     PbWO4   20.77   20.75     180      93.465    -197.125       -92.1
    W907     PbWO4   20.77   20.75     180     114.235    -197.125       -92.1
    W908     PbWO4   20.77   20.75     180     135.005    -197.125       -92.1
    W909     PbWO4   20.77   20.75     180     155.775    -197.125       -92.1
    W910     PbWO4   20.77   20.75     180     176.545    -197.125       -92.1
    W911     PbWO4   20.77   20.75     180     197.315    -197.125       -92.1
    W912     PbWO4   20.77   20.75     180     218.085    -197.125       -92.1
    W913     PbWO4   20.77   20.75     180     238.855    -197.125       -92.1
    W914     PbWO4   20.77   20.75     180     259.625    -197.125       -92.1
    W915     PbWO4   20.77   20.75     180     280.395    -197.125       -92.1
    W916     PbWO4   20.77   20.75     180     301.165    -197.125       -92.1
    W917     PbWO4   20.77   20.75     180     321.935    -197.125       -92.1
    W918     PbWO4   20.77   20.75     180     342.705    -197.125       -92.1
    W919     PbWO4   20.77   20.75     180    -342.705    -217.875       -92.1
    W920     PbWO4   20.77   20.75     180    -321.935    -217.875       -92.1
    W921     PbWO4   20.77   20.75     180    -301.165    -217.875       -92.1
    W922     PbWO4   20.77   20.75     180    -280.395    -217.875       -92.1
    W923     PbWO4   20.77   20.75     180    -259.625    -217.875       -92.1
    W924     PbWO4   20.77   20.75     180    -238.855    -217.875       -92.1
    W925     PbWO4   20.77   20.75     180    -218.085    -217.875       -92.1
    W926     PbWO4   20.77   20.75     180    -197.315    -217.875       -92.1
    W927     PbWO4   20.77   20.75     180    -176.545    -217.875       -92.1
    W928     PbWO4   20.77   20.75     180    -155.775    -217.875       -92.1
    W929     PbWO4   20.77   20.75     180    -135.005    -217.875       -92.1
    W930     PbWO4   20.77   20.75     180    -114.235    -217.875       -92.1
    W931     PbWO4   20.77   20.75     180     -93.465    -217.875       -92.1
    W932     PbWO4   20.77   20.75     180     -72.695    -217.875       -92.1
    W933     PbWO4   20.77   20.75     180     -51.925    -217.875       -92.1
    W934     PbWO4   20.77   20.75     180     -31.155    -217.875       -92.1
    W935     PbWO4   20.77   20.75     180     -10.385    -217.875       -92.1
    W936     PbWO4   20.77   20.75     180      10.385    -217.875       -92.1
    W937     PbWO4   20.77   20.75     180      31.155    -217.875       -92.1
    W938     PbWO4   20.77   20.75     180      51.925    -217.875       -92.1
    W939     PbWO4   20.77   20.75     180      72.695    -217.875       -92.1
    W940     PbWO4   20.77   20.75     180      93.465    -217.875       -92.1
    W941     PbWO4   20.77   20.75     180     114.235    -217.875       -92.1
    W942     PbWO4   20.77   20.75     180     135.005    -217.875       -92.1
    W943     PbWO4   20.77   20.75     180     155.775    -217.875       -92.1
    W944     PbWO4   20.77   20.75     180     176.545    -217.875       -92.1
    W945     PbWO4   20.77   20.75     180     197.315    -217.875       -92.1
    W946     PbWO4   20.77   20.75     180     218.085    -217.875       -92.1
    W947     PbWO4   20.77   20.75     180     238.855    -217.875       -92.1
    W948     PbWO4   20.77   20.75     180     259.625    -217.875       -92.1
    W949     PbWO4   20.77   20.75     180     280.395    -217.875       -92.1
    W950     PbWO4   20.77   20.75     180     301.165    -217.875       -92.1
    W951     PbWO4   20.77   20.75     180     321.935    -217.875       -92.1
    W952     PbWO4   20.77   20.75     180     342.705    -217.875       -92.1
    W953     PbWO4   20.77   20.75     180    -342.705    -238.625       -92.1
    W954     PbWO4   20.77   20.75     180    -321.935    -238.625       -92.1
    W955     PbWO4   20.77   20.75     180    -301.165    -238.625       -92.1
    W956     PbWO4   20.77   20.75     180    -280.395    -238.625       -92.1
    W957     PbWO4   20.77   20.75     180    -259.625    -238.625       -92.1
    W958     PbWO4   20.77   20.75     180    -238.855    -238.625       -92.1
    W959     PbWO4   20.77   20.75     180    -218.085    -238.625       -92.1
    W960     PbWO4   20.77   20.75     180    -197.315    -238.625       -92.1
    W961     PbWO4   20.77   20.75     180    -176.545    -238.625       -92.1
    W962     PbWO4   20.77   20.75     180    -155.775    -238.625       -92.1
    W963     PbWO4   20.77   20.75     180    -135.005    -238.625       -92.1
    W964     PbWO4   20.77   20.75     180    -114.235    -238.625       -92.1
    W965     PbWO4   20.77   20.75     180     -93.465    -238.625       -92.1
    W966     PbWO4   20.77   20.75     180     -72.695    -238.625       -92.1
    W967     PbWO4   20.77   20.75     180     -51.925    -238.625       -92.1
    W968     PbWO4   20.77   20.75     180     -31.155    -238.625       -92.1
    W969     PbWO4   20.77   20.75     180     -10.385    -238.625       -92.1
    W970     PbWO4   20.77   20.75     180      10.385    -238.625       -92.1
    W971     PbWO4   20.77   20.75     180      31.155    -238.625       -92.1
    W972     PbWO4   20.77   20.75     180      51.925    -238.625       -92.1
    W973     PbWO4   20.77   20.75     180      72.695    -238.625       -92.1
    W974     PbWO4   20.77   20.75     180      93.465    -238.625       -92.1
    W975     PbWO4   20.77   20.75     180     114.235    -238.625       -92.1
    W976     PbWO4   20.77   20.75     180     135.005    -238.625       -92.1
    W977     PbWO4   20.77   20.75     180     155.775    -238.625       -92.1
    W978     PbWO4   20.77   20.75     180     176.545    -238.625       -92.1
    W979     PbWO4   20.77   20.75     180     197.315    -238.625       -92.1
    W980     PbWO4   20.77   20.75     180     218.085    -238.625       -92.1
    W981     PbWO4   20.77   20.75     180     238.855    -238.625       -92.1
    W982     PbWO4   20.77   20.75     180     259.625    -238.625       -92.1
    W983     PbWO4   20.77   20.75     180     280.395    -238.625       -92.1
    W984     PbWO4   20.77   20.75     180     301.165    -238.625       -92.1
    W985     PbWO4   20.77   20.75     180     321.935    -238.625       -92.1
    W986     PbWO4   20.77   20.75     180     342.705    -238.625       -92.1
    W987     PbWO4   20.77   20.75     180    -342.705    -259.375       -92.1
    W988     PbWO4   20.77   20.75     180    -321.935    -259.375       -92.1
    W989     PbWO4   20.77   20.75     180    -301.165    -259.375       -92.1
    W990     PbWO4   20.77   20.75     180    -280.395    -259.375       -92.1
    W991     PbWO4   20.77   20.75     180    -259.625    -259.375       -92.1
    W992     PbWO4   20.77   20.75     180    -238.855    -259.375       -92.1
    W993     PbWO4   20.77   20.75     180    -218.085    -259.375       -92.1
    W994     PbWO4   20.77   20.75     180    -197.315    -259.375       -92.1
    W995     PbWO4   20.77   20.75     180    -176.545    -259.375       -92.1
    W996     PbWO4   20.77   20.75     180    -155.775    -259.375       -92.1
    W997     PbWO4   20.77   20.75     180    -135.005    -259.375       -92.1
    W998     PbWO4   20.77   20.75     180    -114.235    -259.375       -92.1
    W999     PbWO4   20.77   20.75     180     -93.465    -259.375       -92.1
   W1000     PbWO4   20.77   20.75     180     -72.695    -259.375       -92.1
   W1001     PbWO4   20.77   20.75     180     -51.925    -259.375       -92.1
   W1002     PbWO4   20.77   20.75     180     -31.155    -259.375       -92.1
   W1003     PbWO4   20.77   20.75     180     -10.385    -259.375       -92.1
   W1004     PbWO4   20.77   20.75     180      10.385    -259.375       -92.1
   W1005     PbWO4   20.77   20.75     180      31.155    -259.375       -92.1
   W1006     PbWO4   20.77   20.75     180      51.925    -259.375       -92.1
   W1007     PbWO4   20.77   20.75     180      72.695    -259.375       -92.1
   W1008     PbWO4   20.77   20.75     180      93.465    -259.375       -92.1
   W1009     PbWO4   20.77   20.75     180     114.235    -259.375       -92.1
   W1010     PbWO4   20.77   20.75     180     135.005    -259.375       -92.1
   W1011     PbWO4   20.77   20.75     180     155.775    -259.375       -92.1
   W1012     PbWO4   20.77   20.75     180     176.545    -259.375       -92.1
   W1013     PbWO4   20.77   20.75     180     197.315    -259.375       -92.1
   W1014     PbWO4   20.77   20.75     180     218.085    -259.375       -92.1
   W1015     PbWO4   20.77   20.75     180     238.855    -259.375       -92.1
   W1016     PbWO4   20.77   20.75     180     259.625    -259.375       -92.1
   W1017     PbWO4   20.77   20.75     180     280.395    -259.375       -92.1
   W1018     PbWO4   20.77   20.75     180     301.165    -259.375       -92.1
   W1019     PbWO4   20.77   20.75     180     321.935    -259.375       -92.1
   W1020     PbWO4   20.77   20.75     180     342.705    -259.375       -92.1
   W1021     PbWO4   20.77   20.75     180    -342.705    -280.125       -92.1
   W1022     PbWO4   20.77   20.75     180    -321.935    -280.125       -92.1
   W1023     PbWO4   20.77   20.75     180    -301.165    -280.125       -92.1
   W1024     PbWO4   20.77   20.75     180    -280.395    -280.125       -92.1
   W1025     PbWO4   20.77   20.75     180    -259.625    -280.125       -92.1
   W1026     PbWO4   20.77   20.75     180    -238.855    -280.125       -92.1
   W1027     PbWO4   20.77   20.75     180    -218.085    -280.125       -92.1
   W1028     PbWO4   20.77   20.75     180    -197.315    -280.125       -92.1
   W1029     PbWO4   20.77   20.75     180    -176.545    -280.125       -92.1
   W1030     PbWO4   20.77   20.75     180    -155.775    -280.125       -92.1
   W1031     PbWO4   20.77   20.75     180    -135.005    -280.125       -92.1
   W1032     PbWO4   20.77   20.75     180    -114.235    -280.125       -92.1
   W1033     PbWO4   20.77   20.75     180     -93.465    -280.125       -92.1
   W1034     PbWO4   20.77   20.75     180     -72.695    -280.125       -92.1
   W1035     PbWO4   20.77   20.75     180     -51.925    -280.125       -92.1
   W1036     PbWO4   20.77   20.75     180     -31.155    -280.125       -92.1
   W1037     PbWO4   20.77   20.75     180     -10.385    -280.125       -92.1
   W1038     PbWO4   20.77   20.75     180      10.385    -280.125       -92.1
   W1039     PbWO4   20.77   20.75     180      31.155    -280.125       -92.1
   W1040     PbWO4   20.77   20.75     180      51.925    -280.125       -92.1
   W1041     PbWO4   20.77   20.75     180      72.695    -280.125       -92.1
   W1042     PbWO4   20.77   20.75     180      93.465    -280.125       -92.1
   W1043     PbWO4   20.77   20.75     180     114.235    -280.125       -92.1
   W1044     PbWO4   20.77   20.75     180     135.005    -280.125       -92.1
   W1045     PbWO4   20.77   20.75     180     155.775    -280.125       -92.1
   W1046     PbWO4   20.77   20.75     180     176.545    -280.125       -92.1
   W1047     PbWO4   20.77   20.75     180     197.315    -280.125       -92.1
   W1048     PbWO4   20.77   20.75     180     218.085    -280.125       -92.1
